loc,v_g,ev_g,iv_g,n,v,l,d,i,e,b,t,locode,locomment,loblank,loccodeandcomment,uniq_op,uniq_opnd,total_op,total_opnd,branchcount,defects,source_project,locodeandcomment,problems,branch_count,call_pairs,loc_code_and_comment,loc_comments,condition_count,cyclomatic_complexity,cyclomatic_density,decision_count,decision_density,design_complexity,design_density,edge_count,essential_complexity,essential_density,loc_executable,parameter_count,halstead_content,halstead_difficulty,halstead_effort,halstead_error_est,halstead_length,halstead_level,halstead_prog_time,halstead_volume,maintenance_severity,modified_condition_count,multiple_condition_count,node_count,normalized_cylomatic_complexity,num_operands,num_operators,num_unique_operands,num_unique_operators,number_of_lines,percent_comments,loc_total,c,loc_blank,complexity_score,decomposition_depth,decomp_index,decomp_depth_qcut
49.0,3.0,1.0,3.0,232.0,1274.11,0.03,29.75,42.83,37904.77,0.42,2105.82,35.0,0.0,11.0,1.0,17.0,28.0,134.0,98.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0131873035412365,1,2013.9158064516128,4
25.0,3.0,1.0,2.0,59.0,263.11,0.09,11.5,22.88,3025.72,0.09,168.1,20.0,0.0,3.0,0.0,11.0,11.0,36.0,23.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064116522681331,1,72.28296703296704,3
25.0,3.0,1.0,2.0,59.0,263.11,0.09,11.5,22.88,3025.72,0.09,168.1,20.0,0.0,3.0,0.0,11.0,11.0,36.0,23.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064116522681331,1,72.28296703296704,3
24.0,3.0,1.0,2.0,56.0,249.73,0.09,11.0,22.7,2747.01,0.08,152.61,19.0,0.0,3.0,0.0,11.0,11.0,34.0,22.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062559537376336,1,65.86285714285714,3
26.0,3.0,1.0,2.0,66.0,294.32,0.08,12.0,24.53,3531.87,0.1,196.21,21.0,0.0,3.0,0.0,11.0,11.0,42.0,24.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064202421274713,1,94.47308641975307,3
26.0,3.0,1.0,2.0,66.0,294.32,0.08,12.0,24.53,3531.87,0.1,196.21,21.0,0.0,3.0,0.0,11.0,11.0,42.0,24.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064202421274713,1,94.47308641975307,3
19.0,3.0,1.0,2.0,40.0,172.88,0.13,8.0,21.61,1383.02,0.06,76.83,14.0,0.0,3.0,0.0,10.0,10.0,24.0,16.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064307708343486,1,25.07419847328244,2
22.0,3.0,1.0,2.0,50.0,222.97,0.1,10.0,22.3,2229.72,0.07,123.87,17.0,0.0,3.0,0.0,11.0,11.0,30.0,20.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062131741119848,1,48.56772277227723,3
24.0,3.0,1.0,2.0,53.0,236.35,0.1,10.5,22.51,2481.67,0.08,137.87,19.0,0.0,3.0,0.0,11.0,11.0,32.0,21.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063688295919896,1,56.16237623762376,3
22.0,3.0,1.0,2.0,50.0,222.97,0.1,10.0,22.3,2229.72,0.07,123.87,17.0,0.0,3.0,0.0,11.0,11.0,30.0,20.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062131741119848,1,48.56772277227723,3
24.0,3.0,1.0,2.0,56.0,249.73,0.09,11.0,22.7,2747.01,0.08,152.61,19.0,0.0,3.0,0.0,11.0,11.0,34.0,22.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062559537376336,1,65.86285714285714,3
24.0,3.0,1.0,2.0,56.0,249.73,0.09,11.0,22.7,2747.01,0.08,152.61,19.0,0.0,3.0,0.0,11.0,11.0,34.0,22.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062559537376336,1,65.86285714285714,3
4.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0105340792106333,1,0.3162094763092269,1
40.0,7.0,1.0,6.0,113.0,631.1,0.07,14.1,44.76,8898.52,0.21,494.36,35.0,0.0,2.0,0.0,18.0,30.0,66.0,47.0,10.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109355647494473,1,355.5492957746479,4
52.0,4.0,1.0,3.0,192.0,1094.48,0.05,18.22,60.06,19943.94,0.36,1108.0,38.0,7.0,2.0,3.0,16.0,36.0,110.0,82.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0115656365580943,1,1115.9403921568628,4
14.0,2.0,1.0,2.0,32.0,130.8,0.14,7.31,17.89,956.47,0.04,53.14,9.0,0.0,3.0,0.0,9.0,8.0,19.0,13.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0059091390796749,1,12.987234042553194,2
18.0,4.0,3.0,3.0,48.0,225.62,0.07,14.17,15.93,3196.3,0.08,177.57,14.0,0.0,2.0,0.0,17.0,9.0,33.0,15.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008471432362208,1,57.19943661971831,3
51.0,8.0,6.0,6.0,137.0,752.38,0.04,25.6,29.39,19261.03,0.25,1070.06,40.0,1.0,7.0,0.0,20.0,25.0,73.0,64.0,15.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173103713206324,1,935.8873170731708,4
5.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,3.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0105340792106333,1,0.3952618453865336,1
4.0,2.0,1.0,1.0,16.0,62.51,0.25,4.0,15.63,250.04,0.02,13.89,2.0,0.0,0.0,0.0,8.0,7.0,9.0,7.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075750449049726,1,0.9961752988047808,1
4.0,2.0,1.0,1.0,15.0,55.51,0.33,3.0,18.5,166.52,0.02,9.25,2.0,0.0,0.0,0.0,6.0,7.0,8.0,7.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0094218567099867,1,0.6708157099697885,1
4.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,2.0,0.0,0.0,0.0,4.0,5.0,6.0,5.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129959337809991,1,0.2784031936127744,1
28.0,4.0,1.0,4.0,72.0,342.35,0.08,13.2,25.94,4519.05,0.11,251.06,24.0,0.0,2.0,0.0,12.0,15.0,39.0,33.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077286576222638,1,118.34320987654324,4
44.0,6.0,1.0,6.0,112.0,532.55,0.06,17.87,29.79,9519.28,0.18,528.85,37.0,3.0,2.0,0.0,11.0,16.0,60.0,52.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103386028125048,1,384.13442622950816,4
23.0,3.0,1.0,2.0,55.0,245.27,0.1,10.5,23.36,2575.32,0.08,143.07,18.0,0.0,3.0,0.0,11.0,11.0,34.0,21.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064202584305912,1,55.85356435643564,3
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129478773122755,1,0.2155688622754491,1
8.0,1.0,1.0,1.0,19.0,65.73,0.3,3.33,19.72,219.1,0.02,12.17,5.0,0.0,1.0,0.0,5.0,6.0,11.0,8.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083639490595532,1,1.7469767441860466,1
16.0,3.0,1.0,3.0,40.0,169.92,0.11,9.0,18.88,1529.25,0.06,84.96,12.0,0.0,2.0,0.0,9.0,10.0,20.0,20.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006290789126011,1,24.49297297297297,2
5.0,2.0,1.0,1.0,14.0,50.19,0.4,2.5,20.08,125.47,0.02,6.97,3.0,0.0,0.0,0.0,5.0,7.0,7.0,7.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0110837120985845,1,0.6258104738154613,1
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129478773122755,1,0.2155688622754491,1
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129478773122755,1,0.2155688622754491,1
5.0,1.0,1.0,1.0,13.0,44.97,0.33,3.0,14.99,134.92,0.01,7.5,3.0,0.0,0.0,0.0,6.0,5.0,8.0,5.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089205258817951,1,0.6793051359516616,1
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129478773122755,1,0.2155688622754491,1
5.0,2.0,1.0,1.0,15.0,55.51,0.29,3.5,15.86,194.27,0.02,10.79,3.0,0.0,0.0,0.0,7.0,6.0,9.0,6.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084816813627214,1,0.9537800687285224,1
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129478773122755,1,0.2155688622754491,1
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129478773122755,1,0.2155688622754491,1
23.0,3.0,1.0,3.0,39.0,168.56,0.11,9.5,17.74,1601.27,0.06,88.96,13.0,4.0,4.0,0.0,10.0,10.0,20.0,19.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063346323826542,1,34.92684684684685,2
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129478773122755,1,0.2155688622754491,1
4.0,2.0,1.0,1.0,16.0,62.51,0.25,4.0,15.63,250.04,0.02,13.89,2.0,0.0,0.0,0.0,8.0,7.0,9.0,7.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075750449049726,1,0.9961752988047808,1
14.0,3.0,1.0,2.0,35.0,151.27,0.1,9.78,15.47,1479.06,0.05,82.17,10.0,0.0,2.0,0.0,11.0,9.0,19.0,16.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057491276167307,1,20.96811881188119,2
4.0,2.0,1.0,1.0,16.0,62.51,0.25,4.0,15.63,250.04,0.02,13.89,2.0,0.0,0.0,0.0,8.0,7.0,9.0,7.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075750449049726,1,0.9961752988047808,1
4.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0105340792106333,1,0.3162094763092269,1
9.0,1.0,1.0,1.0,16.0,53.15,0.27,3.75,14.17,199.32,0.02,11.07,5.0,0.0,2.0,0.0,6.0,4.0,11.0,5.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075896891078255,1,1.7651291512915128,1
37.0,4.0,1.0,4.0,99.0,507.8,0.05,20.65,24.59,10484.56,0.17,582.48,26.0,1.0,7.0,1.0,18.0,17.0,60.0,39.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0088218007631224,1,368.4039215686275,4
20.0,6.0,6.0,2.0,57.0,264.7,0.04,23.38,11.32,6187.36,0.09,343.74,13.0,0.0,3.0,2.0,17.0,8.0,35.0,22.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012420823111166,1,129.1219512195122,4
19.0,6.0,6.0,2.0,58.0,281.76,0.03,31.43,8.97,8855.41,0.09,491.97,12.0,0.0,3.0,2.0,22.0,7.0,38.0,20.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0132021769878824,1,172.6916129032258,4
12.0,3.0,3.0,1.0,22.0,83.76,0.11,8.75,9.57,732.92,0.03,40.72,9.0,0.0,1.0,0.0,10.0,4.0,15.0,7.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0070547875873446,1,9.055135135135137,2
12.0,3.0,3.0,1.0,29.0,120.93,0.06,17.5,6.91,2116.24,0.04,117.57,9.0,0.0,1.0,0.0,15.0,3.0,22.0,7.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0070695895303948,1,23.789508196721314,2
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0104612263938971,1,0.1960099750623441,1
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01700148636916,1,0.0476900149031296,1
13.0,3.0,3.0,1.0,22.0,83.76,0.11,8.75,9.57,732.92,0.03,40.72,10.0,0.0,1.0,0.0,10.0,4.0,15.0,7.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0070547875873446,1,9.80972972972973,2
62.0,5.0,1.0,3.0,195.0,1089.07,0.05,21.5,50.65,23414.96,0.36,1300.83,45.0,6.0,8.0,1.0,16.0,32.0,109.0,86.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0124086275725652,1,1323.9674509803922,4
30.0,5.0,1.0,4.0,80.0,413.59,0.07,14.53,28.47,6009.28,0.14,333.85,24.0,0.0,4.0,0.0,19.0,17.0,54.0,26.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084372465677627,1,174.756338028169,4
32.0,3.0,1.0,3.0,101.0,530.04,0.09,10.79,49.12,5720.02,0.18,317.78,17.0,2.0,5.0,5.0,14.0,24.0,64.0,37.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0080704801316575,1,186.3876923076923,4
33.0,3.0,1.0,3.0,98.0,502.67,0.09,11.33,44.35,5696.92,0.17,316.5,23.0,4.0,4.0,0.0,14.0,21.0,64.0,34.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0079962724122107,1,182.28692307692307,4
52.0,4.0,1.0,4.0,121.0,664.51,0.09,11.5,57.78,7641.91,0.22,424.55,35.0,7.0,7.0,1.0,15.0,30.0,75.0,46.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095612621131502,1,379.72,4
14.0,3.0,1.0,2.0,21.0,82.04,0.22,4.5,18.23,369.2,0.03,20.51,8.0,1.0,3.0,0.0,9.0,6.0,15.0,6.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0076990147488789,1,5.197104072398191,1
61.0,5.0,3.0,5.0,161.0,899.18,0.06,16.25,55.33,14611.66,0.3,811.76,44.0,6.0,9.0,0.0,16.0,32.0,96.0,65.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013243465473694,1,899.18,4
17.0,4.0,1.0,4.0,38.0,171.9,0.17,5.96,28.85,1024.21,0.06,56.9,11.0,1.0,3.0,0.0,11.0,12.0,25.0,13.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0080847590671808,1,17.089473684210528,2
4.0,1.0,1.0,1.0,16.0,59.21,0.25,4.0,14.8,236.83,0.02,13.16,2.0,0.0,0.0,0.0,8.0,5.0,11.0,5.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0071383794657247,1,0.943585657370518,1
34.0,5.0,4.0,4.0,132.0,665.86,0.04,26.82,24.82,17860.72,0.22,992.26,24.0,0.0,8.0,0.0,16.0,17.0,75.0,57.0,9.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0134641939874282,1,552.1765853658537,4
7.0,1.0,1.0,1.0,21.0,79.95,0.3,3.38,23.69,269.85,0.03,14.99,5.0,0.0,0.0,0.0,6.0,8.0,12.0,9.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084562295352215,1,1.8593023255813952,1
6.0,1.0,1.0,1.0,17.0,58.81,0.34,2.92,20.16,171.53,0.02,9.53,4.0,0.0,0.0,0.0,5.0,6.0,10.0,7.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0092697595661631,1,1.0347800586510263,1
4.0,1.0,1.0,1.0,16.0,59.21,0.25,4.0,14.8,236.83,0.02,13.16,2.0,0.0,0.0,0.0,8.0,5.0,11.0,5.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0071383794657247,1,0.943585657370518,1
63.0,7.0,1.0,5.0,145.0,805.42,0.06,16.0,50.34,12886.65,0.27,715.92,44.0,6.0,11.0,0.0,16.0,31.0,83.0,62.0,13.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011699256460118,1,831.827213114754,4
9.0,1.0,1.0,1.0,16.0,55.35,0.11,9.0,6.15,498.16,0.02,27.68,4.0,0.0,3.0,0.0,9.0,2.0,12.0,4.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042246632743419,1,4.487837837837838,1
3.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,1.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128767677320594,1,0.092874251497006,1
10.0,2.0,1.0,2.0,22.0,73.08,0.15,6.75,10.83,493.31,0.02,27.41,7.0,0.0,1.0,0.0,6.0,4.0,13.0,9.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005757371285693,1,4.839735099337748,1
9.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008528784648187,1,0.0,1
27.0,4.0,1.0,3.0,99.0,447.83,0.05,21.27,21.05,9526.62,0.15,529.26,23.0,0.0,1.0,1.0,12.0,11.0,60.0,39.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084224527011603,1,237.0864705882353,4
12.0,3.0,3.0,2.0,29.0,129.32,0.1,9.64,13.41,1247.05,0.04,69.28,7.0,0.0,3.0,0.0,15.0,7.0,20.0,9.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074037713432234,1,15.364752475247524,2
25.0,3.0,1.0,1.0,31.0,124.0,0.13,7.71,16.07,956.57,0.04,53.14,13.0,8.0,2.0,0.0,9.0,7.0,19.0,12.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058511505921544,1,23.66412213740458,2
37.0,6.0,1.0,4.0,104.0,524.62,0.04,23.75,22.09,12459.65,0.17,692.2,29.0,0.0,4.0,2.0,19.0,14.0,69.0,35.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0099097417733568,1,473.4375609756097,4
24.0,3.0,1.0,1.0,31.0,124.0,0.13,7.71,16.07,956.57,0.04,53.14,13.0,7.0,2.0,0.0,9.0,7.0,19.0,12.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058511505921544,1,22.7175572519084,2
37.0,6.0,1.0,4.0,104.0,524.62,0.04,23.75,22.09,12459.65,0.17,692.2,29.0,0.0,4.0,2.0,19.0,14.0,69.0,35.0,11.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0099097417733568,1,473.4375609756097,4
10.0,2.0,1.0,1.0,21.0,82.04,0.27,3.67,22.38,300.83,0.03,16.71,5.0,0.0,3.0,0.0,6.0,9.0,10.0,11.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0081738541508704,1,3.027306273062731,1
5.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01700148636916,1,0.059612518628912,1
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0170245056125102,1,0.0692101341281669,1
24.0,2.0,1.0,2.0,95.0,470.65,0.08,12.1,38.9,5694.85,0.16,316.38,18.0,0.0,4.0,0.0,11.0,20.0,51.0,44.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007009401829002,1,139.45185185185184,4
18.0,4.0,1.0,4.0,52.0,241.48,0.14,7.33,32.93,1770.86,0.08,98.38,13.0,0.0,2.0,0.0,10.0,15.0,30.0,22.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0079178902851913,1,30.827234042553187,2
9.0,2.0,1.0,2.0,30.0,129.66,0.12,8.25,15.72,1069.68,0.04,59.43,5.0,0.0,2.0,0.0,12.0,8.0,19.0,11.0,3.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054944884024501,1,9.64413223140496,2
42.0,4.0,1.0,2.0,103.0,519.57,0.04,26.4,19.68,13716.72,0.17,762.04,29.0,1.0,10.0,0.0,18.0,15.0,59.0,44.0,7.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0088495029583257,1,532.2424390243903,4
10.0,1.0,1.0,1.0,36.0,147.15,0.12,8.44,17.44,1241.57,0.05,68.98,6.0,0.0,2.0,0.0,9.0,8.0,21.0,15.0,1.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049853863083474,1,12.161157024793388,2
19.0,3.0,1.0,1.0,58.0,272.63,0.09,11.57,23.56,3154.67,0.09,175.26,13.0,0.0,2.0,1.0,12.0,14.0,31.0,27.0,5.0,False,jm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061884451724783,1,56.92274725274726,3
29.0,2.0,1.0,2.0,140.0,718.1,0.1,9.93,72.35,7127.8,0.24,395.99,28.0,3.0,8.0,1.0,8.0,27.0,73.0,67.0,3.0,True,pc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0086990140708571,1,206.1871287128713,4
36.0,3.0,1.0,1.0,254.0,1447.91,0.04,23.72,61.05,34338.99,0.48,1907.72,34.0,2.0,10.0,2.0,15.0,37.0,137.0,117.0,5.0,True,pc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0131212778624132,1,1271.3356097560977,4
22.0,5.0,5.0,4.0,100.0,539.23,0.07,13.94,38.68,7516.89,0.18,417.61,22.0,0.0,12.0,0.0,17.0,25.0,59.0,41.0,9.0,True,pc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127273488545864,1,167.08535211267608,4
49.0,9.0,1.0,8.0,191.0,1166.73,0.05,21.31,54.76,24859.27,0.39,1381.07,46.0,1.0,10.0,3.0,25.0,44.0,116.0,75.0,12.0,True,pc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0155893019302899,1,1120.9758823529412,4
32.0,6.0,1.0,5.0,186.0,1116.0,0.03,30.72,36.33,34286.0,0.37,1904.78,30.0,6.0,11.0,2.0,28.0,36.0,107.0,79.0,11.0,True,pc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0139488612800407,1,1152.0,4
