battery_soc,vehicle_speed_kmh,road_incline_deg,ambient_temp_c,engine_load_pct,altitude_m,trip_duration_min,avg_speed_last_5min,elevation_gain_m,generator_rpm,efficiency_ratio_kwh_per_l,optimal_trigger_soc,generator_active
49.66,117.23,-8.8,-8.41,43.43,2091.99,38.82,52.26,65.5,1904.78,2.5,57.27,1
6.62,105.77,-7.26,-9.44,95.41,2459.85,9.01,32.68,311.38,2429.93,2.5,53.77,1
89.03,111.42,-0.68,3.59,49.76,1049.17,73.78,94.17,457.48,2694.77,2.6217,44.14,0
40.47,42.2,2.91,10.1,80.51,513.68,46.56,5.69,268.98,3913.34,2.5,37.33,0
13.92,0.0,3.77,-4.55,71.53,488.74,13.88,0.0,469.69,2329.31,2.8589,39.37,1
47.94,5.31,-6.54,-6.81,72.01,1254.1,82.14,29.98,27.7,1689.29,2.5305,42.68,0
18.72,31.08,-0.02,4.67,33.92,1100.49,118.49,68.14,19.9,1890.19,2.5,33.54,1
90.58,116.62,-0.56,-3.86,96.71,1720.24,59.08,93.42,496.68,1561.02,2.5,46.23,0
66.78,113.87,-0.5,2.52,46.4,703.95,19.56,100.06,472.04,1943.32,2.6518,45.32,0
71.02,33.44,-10.19,6.66,55.97,1979.44,84.96,22.74,293.16,3690.75,2.5,43.46,0
23.73,71.81,6.13,-6.87,94.71,862.18,78.11,34.78,349.63,3925.98,2.5,50.67,1
11.04,14.23,9.06,5.62,34.34,499.92,42.36,32.42,228.54,1869.45,2.5,43.27,1
39.27,50.83,-5.29,34.53,13.48,1488.33,148.18,94.75,298.02,2919.53,2.5,39.24,0
38.18,14.44,-9.16,31.14,36.6,889.34,20.34,110.3,479.53,2138.41,2.5613,40.88,1
32.38,42.01,1.36,30.85,84.18,976.94,100.9,88.56,75.09,1691.52,2.7854,34.53,1
5.98,43.9,-3.94,33.88,54.99,1.24,140.11,28.57,313.77,3753.01,2.537,39.79,1
54.9,0.0,-1.52,-3.99,39.43,2218.31,24.9,0.0,75.25,3896.51,2.5,32.98,0
7.88,11.5,8.89,30.4,38.92,1029.13,170.47,115.52,331.94,3275.78,2.5,39.94,1
43.33,97.61,5.85,10.92,75.45,254.76,65.43,7.06,388.6,3136.21,2.6119,47.77,1
56.82,110.52,1.07,23.43,96.23,1549.54,1.13,19.87,87.13,3827.95,2.5,40.94,0
47.12644492397524,45.47,12.93,8.79,89.81,2379.35,5.19,38.55,401.6,1735.92,2.5,46.49,0
52.31,105.29,0.9,17.2,31.44,2023.2,68.21,115.56,393.86,3779.67,2.5,39.18,0
55.69,59.91,1.86,-3.05,46.28,403.08,97.47,4.17,408.81,3898.62,2.5,43.56,0
60.14,62.53,-14.59,32.33,52.73,1194.66,143.73,73.02,80.48,3936.4,2.5,52.33,0
93.13,107.29,4.21,38.72,31.51,1932.21,51.16,41.7,375.68,3887.87,2.5,43.57,0
17.53,92.84,-6.51,2.23,34.82,2390.82,65.97,108.14,395.56,1862.26,2.5,46.85,1
58.77,128.81,-0.12,18.2,76.89,390.37,86.32,104.49,201.92,2313.31,2.9683,44.23,0
51.79,20.71,-7.56,3.09,66.75,2406.91,77.9,95.33,426.07,3060.63,2.5718,39.41,0
65.23,30.76,-3.72,12.68,97.66,1564.51,172.94,18.58,248.67,1938.76,2.5006,34.88,0
49.58,115.72,5.99,2.38,21.32,2397.2,15.12,84.78,383.9,2519.64,2.5,48.79,0
58.031625300924645,90.6,-11.66,2.11,62.33,1719.58,157.23,32.56,238.99,1701.14,2.5,54.16,0
80.12,41.67,10.5,18.83,55.21,932.33,62.87,44.14,317.16,3800.59,2.5,45.54,0
65.65,45.79,0.15,7.23,84.5,2120.42,80.17,85.66,466.5,2258.08,2.6715,32.33,0
69.65,7.62,-13.7,40.6,42.77,2326.88,127.82,54.09,103.74,3242.66,2.5,42.67,0
40.77,30.53,-6.58,22.44,84.94,685.18,118.61,81.24,80.47,2698.32,2.5922,40.05,0
74.68,116.98,-0.77,43.3,40.72,1058.46,65.48,125.05,232.61,2201.97,2.7498,42.3,0
24.91,0.0,5.39,-6.99,45.54,1666.78,78.99,0.0,431.86,3992.27,2.5,39.93,1
40.42,61.81,-9.01,-6.1,31.17,1147.13,147.31,61.25,126.75,2431.13,2.5,52.09,1
55.27,122.78,0.71,28.68,45.44,174.25,109.8,110.32,10.42,2864.21,2.7697,44.67,0
21.4,116.2,-2.68,11.09,56.34,2099.91,46.94,122.71,181.42,3888.31,2.5,42.42,1
62.37,19.45,-8.94,16.83,80.27,442.43,57.94,77.91,155.06,2524.49,2.6786,42.09,0
56.8,101.6,8.91,5.28,13.09,1949.87,117.34,108.62,497.96,3157.32,2.5,50.4,0
58.9,43.94,-7.97,13.88,60.67,2335.46,97.89,40.12,56.1,1514.71,2.5,39.96,0
24.85,18.15,5.6,15.14,79.88,1374.27,51.15,10.4,123.69,3913.36,2.5,36.07,1
17.97,18.58,-12.02,12.99,46.68,1440.73,52.55,86.95,6.65,1758.26,2.5,43.69,1
90.24,7.82,-12.89,21.88,78.25,306.57,108.73,87.05,455.68,2502.84,2.6282,45.76,0
85.34,76.31,14.25,10.91,57.94,1605.33,2.72,38.92,307.4,2129.64,2.5283,52.69,0
65.70981756877208,127.99,12.12,-8.81,41.39,817.23,95.66,56.85,416.11,2870.46,2.5,65.2,0
32.85,35.72,6.38,35.74,38.21,2379.4,132.92,6.36,244.05,2678.95,2.5,37.02,1
59.14,17.67,10.96,-4.81,18.95,1022.33,22.79,99.59,61.33,1612.12,2.5,49.07,0
41.43082473807937,0.0,-3.03,-5.03,42.65,427.52,113.6,0.0,409.38,2812.3,2.5318,38.79,0
86.41,102.78,0.2,29.66,28.69,805.13,136.87,117.24,93.92,3605.66,2.5,40.49,0
31.45,33.89,-2.12,9.01,85.3,953.6,116.69,127.06,453.59,1556.51,2.5138,34.94,1
61.02,128.57,-10.85,21.21,85.01,2255.59,22.61,70.36,494.01,3082.55,2.5,53.34,0
60.63,0.31,-0.07,11.04,70.57,151.43,134.72,119.95,491.99,2067.8,3.0817,29.82,0
85.3,7.86,6.08,-3.57,32.0,824.61,121.82,86.81,174.62,2523.86,2.5,41.98,0
60.41,108.28,-0.19,12.98,44.01,2326.01,11.45,97.36,175.69,3112.2,2.5,38.07,0
36.54,106.82,-7.28,15.6,10.82,631.51,25.41,115.31,232.11,2377.43,2.5,49.8,1
11.22,35.82,4.15,28.31,74.31,1625.26,20.3,7.0,164.97,2808.44,2.7708,35.86,1
85.16,0.0,7.46,-2.37,29.24,457.81,85.8,0.0,12.77,3557.35,2.5,42.98,0
16.25,6.68,-5.73,39.72,79.56,1050.97,24.44,1.16,11.49,3226.53,2.5189,35.54,1
35.4,5.49,-10.94,22.67,91.38,1473.08,85.48,63.98,104.13,2123.19,2.5894,40.82,1
87.6,32.73,-5.71,33.66,12.44,1570.7,69.42,122.22,428.26,3949.1,2.5,37.49,0
62.91859733092062,116.03,-11.2,-9.91,20.21,1687.37,87.01,97.27,154.36,3519.84,2.5,61.42,0
11.16,20.34,12.36,16.09,10.0,416.44,33.86,78.22,105.32,3195.04,2.5,46.35,1
67.18,71.1,8.71,37.78,29.51,161.23,137.55,121.27,178.73,3628.82,2.5,48.33,0
50.28,79.05,11.16,-6.17,45.73,2053.12,122.12,88.23,47.86,2785.3,2.5,54.87,1
54.83,23.26,-14.1,-9.6,96.75,1589.13,95.87,120.07,131.25,1720.28,2.5,54.27,0
30.13,89.45,-14.73,-2.97,80.29,1273.82,114.88,3.99,177.45,1911.66,2.5,60.64,1
47.68012612704034,122.52,-0.59,28.32,80.26,118.16,47.59,95.85,116.16,2595.97,2.9986,44.61,0
53.3,122.69,0.09,20.14,61.99,1114.79,162.29,119.57,132.29,3343.43,2.8043,42.03,0
55.52,0.0,0.4,-4.46,64.18,896.69,57.64,0.0,302.01,1948.39,2.7385,34.47,0
15.52,76.54,11.7,40.48,88.39,536.68,69.65,12.59,265.7,2879.53,2.5,51.8,1
44.079602523025244,26.99,5.98,10.0,17.65,173.48,1.99,96.53,374.75,1572.51,2.5,39.94,0
13.11,127.14,2.46,25.63,56.8,1003.43,29.19,45.68,40.05,2232.54,3.0833,45.62,1
76.1,107.24,-6.9,21.76,31.51,819.89,74.47,81.53,245.08,2875.11,2.5,49.01,0
61.29,124.31,-4.76,4.33,44.82,1642.79,40.43,50.33,117.98,1730.78,2.5,49.04,0
71.39,58.66,-11.29,-0.37,16.35,2421.7,172.41,76.77,34.69,2603.95,2.5,49.62,0
52.23,108.96,-0.19,23.21,61.14,1540.99,27.14,117.97,490.27,3663.55,2.5981,39.72,0
81.17,39.65,-5.7,-2.32,59.01,1819.92,102.39,10.43,272.23,1942.78,2.5308,42.7,0
43.7414942252314,12.6,-7.41,0.0,63.27,1845.34,28.43,26.14,198.55,2982.94,2.6042,40.66,0
93.35,19.33,-8.54,-5.12,73.87,1262.61,176.34,67.49,198.1,3580.38,2.5,46.0,0
94.08,51.13,-3.44,-5.62,67.45,1390.64,66.42,70.48,264.46,2055.19,2.6803,43.49,0
42.4,0.0,6.09,-2.77,72.82,2079.61,126.52,0.0,146.07,3385.41,2.5,38.26,0
24.34,18.77,-12.1,3.14,99.16,1316.23,173.63,52.12,335.86,3268.8,2.5,46.8,1
6.55,41.52,10.99,23.13,49.35,167.6,53.85,71.09,198.5,2287.59,2.7323,47.64,1
12.4,128.97,-0.65,22.37,71.4,1323.4,5.38,96.66,281.6,3437.38,2.7504,43.01,1
42.49,82.63,1.67,18.63,86.18,2067.85,163.82,108.42,48.41,1903.67,2.6676,37.4,0
47.5,18.46,2.93,7.56,44.54,1519.66,90.5,39.66,13.64,3234.59,2.5,33.58,0
93.43,77.6,-12.5,37.28,93.3,1108.82,67.79,116.75,439.65,3060.81,2.5,51.74,0
13.07,116.28,-0.49,0.62,92.61,1889.48,140.9,96.71,48.74,2196.39,2.5649,43.98,1
61.08,0.0,-5.92,-7.87,55.36,743.42,159.64,0.0,327.58,2464.92,2.5988,42.77,0
54.51502916282193,110.56,-11.31,9.37,10.62,2270.21,113.85,34.47,370.44,3172.38,2.5,52.04,0
47.73,94.12,-5.53,-4.83,36.2,471.59,42.91,108.62,51.86,3508.55,2.5,52.48,1
78.96,128.7,-11.7,2.22,86.37,1659.92,72.52,81.43,272.74,3095.52,2.5,58.68,0
11.58,25.19,-5.86,18.29,67.49,1582.0,34.5,24.28,101.61,2829.51,2.7861,36.77,1
44.60557301670014,70.23,-2.31,41.71,63.75,28.82,43.47,85.99,79.52,3325.19,2.6959,40.82,0
10.5,115.42,0.1,-7.69,12.12,1714.02,108.03,110.9,132.07,3321.25,2.5,47.09,1
68.03,25.89,-13.48,4.19,28.84,771.34,21.17,56.02,292.66,3988.94,2.5,49.94,0
59.86,104.07,-13.61,18.28,93.2,1116.67,26.04,114.11,426.64,2429.76,2.5,56.11,0
34.45,80.76,-1.78,-2.52,15.74,1416.04,152.01,92.23,347.06,3073.65,2.5,43.63,1
83.74,78.22,-4.52,24.76,66.02,1557.67,132.13,90.59,35.64,1867.72,2.9315,41.33,0
73.08,128.02,0.12,41.73,73.29,2440.62,41.46,118.6,302.17,1631.35,2.6372,40.03,0
84.72,123.94,-6.04,30.08,12.33,2300.45,53.34,5.34,174.83,2610.29,2.5,46.95,0
67.8,44.04,-1.43,2.36,95.68,1214.7,108.05,52.37,149.41,1544.2,2.5,37.42,0
38.81,11.19,-2.82,2.44,41.11,25.25,179.78,50.17,233.72,2618.5,2.5366,37.65,0
7.98,10.91,11.88,25.03,98.56,1723.84,156.82,19.22,263.6,2685.94,2.5,42.07,1
21.85,63.21,9.42,-3.47,95.22,2299.56,45.24,66.41,280.98,2953.77,2.5,49.39,1
32.97,85.27,-5.21,17.28,69.74,2436.49,6.91,42.65,360.74,3610.63,2.5,41.22,1
15.94,110.04,0.71,42.73,88.0,238.88,104.24,112.3,348.98,2641.37,2.7104,43.07,1
80.87,129.94,-0.14,22.11,36.95,82.2,163.11,120.0,260.45,3536.97,2.582,45.0,0
69.77,5.62,11.29,36.74,76.33,614.38,71.18,96.62,254.37,2822.84,2.6209,42.97,0
91.92,29.24,8.4,23.05,58.06,195.32,22.28,101.11,493.73,1705.07,2.8447,43.06,0
89.19,71.12,0.91,3.7,13.57,1431.75,94.75,62.32,53.65,3311.48,2.5,38.95,0
28.28,81.15,-14.99,-7.07,14.54,1663.02,36.53,121.46,390.84,2593.41,2.5,60.85,1
19.3,11.45,9.84,18.65,33.42,70.85,49.96,16.97,267.49,3221.54,2.5,42.99,1
35.07,28.97,1.2,29.33,18.07,41.7,62.02,21.29,498.71,1706.61,2.5,34.7,0
40.56,98.0,2.94,31.92,10.74,1511.97,26.94,99.5,255.16,3702.98,2.5,41.81,1
85.02,76.9,-6.21,26.82,68.97,1792.49,2.61,96.67,273.79,1744.19,2.7441,42.74,0
28.8,111.64,6.07,44.99,33.01,2284.64,110.83,3.7,450.67,3495.45,2.5,45.6,1
33.99813253086059,37.41,-0.92,33.17,66.12,2324.8,64.07,33.55,472.99,2419.35,2.9413,30.77,0
27.79,80.27,-5.95,40.72,60.39,2442.19,87.79,39.92,305.25,3279.87,2.5,41.52,1
39.146967873942145,79.51,1.48,35.07,91.15,1428.75,27.07,116.25,286.16,2274.5,2.7343,38.09,0
62.19262780860221,97.68,12.6,-0.01,34.87,310.21,61.26,39.88,93.77,3276.73,2.5,59.77,0
59.65,83.38,-6.01,-0.23,88.29,1666.18,142.14,113.54,8.02,3481.61,2.5,47.59,0
45.28,0.91,4.7,21.9,89.65,2472.77,50.94,43.76,140.4,3453.01,2.5,30.8,0
65.19353023170963,112.31,12.6,-9.92,30.14,1638.9,25.23,77.3,116.93,3538.83,2.5,62.77,0
48.16,32.44,5.46,17.57,49.6,2126.19,101.59,50.97,111.05,3445.9,2.5,36.04,0
47.75339449786317,115.44,-0.9,-5.17,48.14,2310.03,159.96,129.08,35.62,3487.26,2.5,45.85,0
50.55,39.68,-13.76,41.21,28.7,301.91,12.82,60.03,92.38,2599.47,2.5,50.49,0
41.81,112.55,-12.44,6.02,61.96,1591.65,106.97,83.33,98.72,3432.99,2.5,56.32,1
32.5,122.19,-6.27,-0.34,29.11,2449.49,2.82,96.23,485.29,1916.51,2.5,50.86,1
14.93,101.43,11.79,4.98,89.22,783.71,59.86,64.14,307.83,3560.97,2.5,56.29,1
56.94,124.48,4.46,14.82,43.72,1305.35,67.79,75.16,116.58,3510.24,2.5,47.1,0
44.57,120.71,0.68,15.89,88.29,1225.5,47.05,112.2,363.74,3787.82,2.5,42.29,0
74.17,88.01,14.35,14.76,24.73,281.26,63.23,112.52,118.18,2045.81,2.5,56.81,0
46.4,49.23,-7.6,24.62,69.28,1388.97,1.24,77.33,310.64,3107.95,2.6986,42.02,0
44.52,78.75,-1.12,32.59,38.58,18.88,78.49,118.92,437.86,3255.55,2.5,40.39,0
65.54,18.09,5.1,-3.3,39.71,1645.27,12.11,97.49,112.68,2496.15,2.5,40.24,0
53.83,121.39,-0.38,7.72,52.15,1865.47,106.89,104.65,251.15,3246.78,2.5,41.64,0
91.26,0.0,-5.29,-5.76,97.98,152.6,165.05,0.0,212.95,2534.69,2.5,42.35,0
13.4,0.0,-7.8,-7.7,60.26,273.21,144.89,0.0,274.99,1988.44,2.5786,45.89,1
12.35,27.02,10.26,24.32,86.27,623.81,143.38,49.68,343.67,3006.29,2.5,44.18,1
19.39,24.55,4.43,16.04,90.32,1684.02,76.43,40.32,428.69,2212.21,2.6761,34.78,1
70.99,102.08,-0.13,16.08,32.57,1456.35,89.45,127.01,277.23,2114.06,2.6247,39.02,0
45.36,127.86,-10.14,44.12,45.97,2253.8,143.53,72.0,95.83,3590.77,2.5,52.41,1
31.1,62.07,6.79,32.28,45.14,569.86,120.44,124.9,361.79,2085.56,2.7063,44.17,1
10.24,79.65,14.73,9.37,33.82,1743.74,137.88,56.8,303.69,2697.01,2.5,53.63,1
18.03,110.28,0.03,40.83,46.75,1274.54,123.47,108.15,175.36,3966.97,2.5,40.21,1
58.02,34.47,-0.63,9.18,51.95,1886.36,93.17,34.45,120.2,3084.52,2.5971,31.29,0
20.81,0.0,10.1,-6.8,89.63,2169.23,9.69,0.0,90.0,3620.68,2.5,44.5,1
12.4,116.24,-0.77,2.62,24.29,797.07,82.58,124.03,92.32,3532.71,2.5,45.69,1
87.01,118.85,-0.52,2.4,59.02,546.07,162.62,91.97,286.17,1865.22,2.7731,46.29,0
64.56,79.36,5.1,-7.04,24.99,2465.64,154.01,69.74,312.89,3391.32,2.5,47.16,0
66.55,36.66,4.2,11.24,30.65,1319.03,58.14,110.57,44.94,3841.88,2.5,36.63,0
85.31,5.56,-4.34,32.72,59.78,1968.22,91.88,113.6,395.9,3252.82,2.6171,31.91,0
61.12,0.0,-1.58,-9.96,39.48,2348.0,106.19,0.0,126.8,2811.59,2.5,35.18,0
91.59,127.31,0.74,41.14,33.51,1189.01,97.36,92.44,465.74,1770.01,2.5,43.2,0
58.754427539226995,50.31,14.39,2.02,76.98,889.66,109.47,86.1,448.43,2404.05,2.5,54.49,0
20.97,110.73,-6.5,40.94,80.0,536.21,171.48,82.13,33.12,1536.6,2.528,49.5,1
16.62,25.28,2.08,26.68,74.12,1400.49,125.4,24.99,322.21,1706.88,2.862,32.61,1
64.85,7.8,7.38,14.84,40.61,1195.8,65.25,3.95,341.22,3520.54,2.5,37.36,0
20.08,17.06,-11.34,31.83,13.54,1172.25,33.92,22.06,312.94,2137.38,2.5,43.23,1
6.91,127.8,13.36,6.73,13.77,1409.95,154.7,108.27,256.75,2180.74,2.5,59.27,1
32.76,103.29,-1.09,24.1,31.45,870.43,87.46,6.67,13.44,2951.21,2.5363,41.49,1
81.22,19.51,4.26,40.89,11.68,2023.57,21.03,30.6,442.96,3734.22,2.5,33.32,0
57.907162314952295,97.94,-14.17,18.29,87.12,982.5,79.36,63.6,89.23,1913.46,2.5,56.34,0
77.71,53.63,7.23,1.31,89.09,1591.68,79.36,94.02,447.85,1815.77,2.5,45.16,0
72.96,129.15,10.08,0.82,22.29,1175.16,21.0,16.09,141.04,1876.66,2.5,58.32,0
12.61,39.13,14.4,-5.42,71.3,1794.29,139.52,58.17,239.32,1919.29,2.5,54.37,1
72.91,105.88,-0.3,39.22,96.51,1784.68,12.39,129.43,340.24,3031.79,2.5068,39.01,0
67.74,14.66,-10.26,20.34,11.53,1247.97,26.76,26.07,77.93,2375.29,2.5,41.51,0
50.490854866609595,87.57,10.04,14.37,98.61,2437.92,125.28,13.52,34.76,1921.66,2.5,47.28,0
20.63,31.26,4.79,12.96,15.05,225.65,82.77,55.39,45.34,2785.83,2.5,38.9,1
75.87,123.85,-0.71,-8.63,87.04,123.44,58.42,123.98,135.07,2197.1,2.6846,52.35,0
69.75,59.96,3.24,-7.78,80.3,213.27,51.43,29.63,307.19,3007.46,2.5,47.49,0
23.2,39.27,12.9,-3.79,18.9,967.58,100.61,67.09,399.37,2982.28,2.5,53.59,1
24.61,30.31,2.56,41.75,43.03,1168.11,111.57,10.61,34.03,3656.25,2.5,34.23,1
69.53,104.48,0.26,44.41,63.46,1151.75,161.34,119.6,247.45,3152.64,2.6731,40.06,0
30.88,0.0,3.55,-4.42,81.51,1648.24,124.38,0.0,419.4,1960.37,2.542,36.73,1
26.51,117.7,-12.06,-2.87,71.77,689.91,118.12,113.19,27.6,1556.5,2.5369,61.82,1
17.74,129.57,-7.95,25.88,40.98,1192.62,148.98,95.11,11.35,3383.67,2.5,52.11,1
39.22,116.29,6.04,40.45,27.21,172.52,44.11,73.72,359.93,3183.91,2.5,50.32,1
5.05,59.82,-1.29,3.99,95.25,1063.19,113.77,65.1,207.85,1831.16,2.5,38.73,1
47.84,83.89,-3.65,-9.0,94.64,1396.64,176.6,32.67,363.79,3741.57,2.5,48.87,1
77.67,38.39,9.97,23.66,68.21,265.05,174.32,1.74,127.15,2686.21,2.9898,45.86,0
94.82,79.75,5.15,14.14,27.77,133.11,68.62,17.85,433.21,2548.3,2.5,45.12,0
77.19,43.59,10.37,-5.51,81.95,1019.16,111.06,92.25,172.46,3351.13,2.5,51.64,0
87.79,37.93,-8.73,-3.57,40.85,483.76,157.8,119.79,153.55,3357.9,2.5,49.31,0
88.53,126.15,-0.88,8.85,87.17,174.64,104.53,104.85,221.88,3752.14,2.5,45.72,0
72.41,104.34,9.6,-3.13,73.38,1849.73,22.26,117.21,428.85,1716.16,2.5,55.11,0
13.14,55.15,10.82,2.27,95.64,496.21,81.22,69.61,296.14,3318.24,2.5,51.45,1
74.42,67.87,8.73,-0.18,36.59,2171.43,122.68,2.7,277.2,3951.6,2.5,48.04,0
74.49,108.06,-0.2,35.76,13.99,2259.54,58.94,114.67,147.44,3252.13,2.5,38.19,0
18.39,103.57,-12.57,24.44,28.39,1043.77,111.07,108.8,85.94,2581.23,2.5,54.95,1
8.95,31.7,-11.59,-9.9,80.36,1205.42,38.16,92.28,118.62,2837.56,2.5,53.11,1
55.75,104.73,-9.71,-4.36,51.21,84.56,17.02,62.58,194.19,1949.19,2.5547,59.31,1
83.68,24.06,13.25,37.47,94.68,2491.84,25.25,81.57,278.73,3813.61,2.5,43.69,0
42.7,73.81,-9.75,14.06,57.76,685.57,40.23,99.25,436.45,2956.32,2.5,48.85,1
80.84,76.58,-3.7,11.93,31.8,629.13,123.64,125.73,233.22,1816.92,2.6443,42.02,0
56.25180686299939,96.83,10.97,4.86,68.93,244.89,172.57,71.49,279.58,3483.92,2.5,55.9,0
71.8,95.85,8.26,29.39,94.63,164.7,63.3,81.09,398.53,2106.77,2.6988,50.64,0
83.48,66.4,-11.65,16.22,34.76,513.92,74.69,39.19,234.62,1743.04,2.5,50.61,0
24.57,43.9,4.78,19.26,79.89,1574.54,176.47,18.76,204.93,2703.43,2.6299,37.65,1
28.29,105.96,-0.55,35.15,24.84,2015.42,40.46,128.3,361.62,2877.24,2.5,38.86,1
54.73737399516542,93.93,8.31,43.03,81.36,171.24,36.35,16.36,323.9,2894.23,2.6395,50.47,0
50.13,55.21,3.73,32.58,92.11,2314.03,107.76,125.28,462.72,1947.6,2.5226,36.22,0
66.87,69.23,-0.82,26.49,34.46,2277.1,121.49,71.62,226.79,2283.21,2.6628,34.42,0
70.73,90.54,5.13,-1.7,75.61,268.01,160.51,44.47,38.62,2050.55,2.819,50.75,0
82.6,66.6,-13.27,5.36,20.15,610.87,13.51,76.9,255.84,2041.94,2.5,54.24,0
8.27,85.38,-3.68,21.82,28.87,2098.94,98.47,28.16,94.15,3855.21,2.5,40.07,1
35.25,62.62,-12.16,5.59,76.76,1351.32,159.28,22.24,451.07,1718.51,2.5,50.88,1
70.97,0.0,-8.8,-8.67,42.73,55.37,54.67,0.0,272.8,2748.99,2.5,47.92,0
66.53,54.25,-5.25,35.01,77.12,39.91,41.31,6.22,148.39,2236.0,2.972,42.48,0
61.11,112.9,0.78,26.11,44.87,634.86,106.45,93.7,216.27,1691.3,2.7314,42.69,0
72.47,0.0,4.92,-1.82,42.72,1470.67,13.96,0.0,397.83,2932.0,2.5,37.69,0
24.86,35.21,13.4,-8.52,84.33,684.67,35.09,4.75,43.87,2642.51,2.5,56.18,1
15.29,18.72,4.42,27.35,61.97,380.91,22.67,45.95,116.47,2342.67,3.1901,36.7,1
66.49,72.63,0.39,33.6,28.3,1702.14,136.29,120.4,37.53,2733.41,2.5,35.44,0
30.17,41.53,-0.57,13.88,58.61,2148.49,150.69,51.34,10.31,3696.07,2.5,31.18,1
47.68348045957099,89.87,-4.92,33.38,54.1,1619.18,85.27,123.65,283.23,2250.99,2.9712,43.04,0
89.4,86.07,11.9,41.07,27.16,831.52,29.32,50.63,122.21,2955.19,2.5,52.55,0
44.51,0.0,6.28,-1.23,94.22,387.12,154.78,0.0,431.73,3826.48,2.5,41.25,0
6.1,38.33,6.84,-6.98,55.1,654.61,146.99,91.8,399.02,2376.72,2.7207,48.11,1
49.36,78.51,-1.07,17.86,74.91,1067.76,86.56,47.21,386.33,2158.06,3.0993,38.21,0
22.11,51.53,4.53,21.81,49.87,1027.64,163.29,12.35,183.76,2284.1,2.8045,39.33,1
90.5,85.85,-2.92,14.93,46.0,562.66,121.21,22.86,320.78,2421.66,2.7888,42.28,0
48.40646264768956,0.46,13.87,44.53,72.63,93.09,110.33,94.17,25.31,2605.55,2.6284,46.51,0
76.73,99.56,0.54,8.28,74.29,1451.61,102.57,33.42,231.81,3080.22,2.7608,39.92,0
85.27,6.18,2.07,23.3,84.89,1202.87,167.79,26.75,226.35,2101.53,2.9356,30.79,0
13.46,69.24,8.19,34.89,56.9,2390.06,162.36,16.62,203.1,3654.51,2.5,43.04,1
11.5,92.07,10.71,-2.69,86.62,1009.66,175.16,94.24,331.08,3012.27,2.5,56.53,1
29.81,71.51,13.9,-2.23,28.98,1440.28,87.71,51.07,466.47,3541.78,2.5,56.94,1
47.211830457159714,105.3,-1.04,-8.93,50.65,1965.48,142.75,31.2,155.75,3068.79,2.5,47.04,0
60.72,56.02,-8.61,19.98,92.84,1493.29,174.28,69.31,187.38,2782.19,2.5,43.81,0
78.81,88.25,13.97,17.37,24.89,2402.13,111.8,9.79,35.61,3594.1,2.5,52.14,0
48.20207219267208,26.6,-9.91,40.77,16.66,842.8,74.25,43.01,481.08,1893.12,2.5,43.28,0
42.85,1.6,3.76,-8.23,15.47,589.89,16.66,29.55,192.04,3121.81,2.5,40.81,0
28.56,88.99,-14.34,11.71,92.62,227.78,52.78,103.73,324.68,3776.56,2.5,57.02,1
37.24,74.96,-3.79,40.9,38.79,1771.65,49.56,79.6,475.36,1566.38,2.5,39.65,1
82.66,82.79,-9.27,41.76,41.33,54.61,97.28,90.77,492.71,2293.59,2.6067,50.57,0
80.97,110.98,0.19,27.56,11.12,1926.41,49.08,114.92,117.35,3701.72,2.5,39.18,0
49.58,67.86,10.62,35.72,31.33,1478.96,147.55,14.84,153.52,2858.0,2.5,47.62,0
41.39,90.4,-14.76,15.39,50.05,2286.24,13.71,76.19,343.55,2123.82,2.5,53.57,1
21.04,110.89,2.33,6.53,90.05,1452.68,90.39,49.2,190.14,2222.64,2.6862,44.07,1
40.86,0.0,-1.4,-5.99,20.89,2259.89,76.91,0.0,461.16,3228.26,2.5,33.56,0
8.76,14.48,-1.81,-0.02,39.96,1293.3,122.7,60.6,449.68,3486.83,2.5,35.26,1
65.12,107.84,12.56,29.73,60.65,2133.77,147.44,126.83,370.88,3921.23,2.5,53.25,0
78.62,102.45,8.96,18.41,54.89,1094.95,100.42,41.43,210.67,3746.63,2.5,50.38,0
41.75556603695074,104.68,0.63,28.61,78.97,1941.35,87.56,103.37,412.97,3468.45,2.6407,38.95,0
65.68,24.86,4.01,9.84,39.25,2470.09,108.86,20.73,243.86,2850.19,2.5,32.8,0
40.36,12.82,-1.31,36.17,73.99,958.01,72.23,15.87,235.84,1978.23,2.9294,31.14,0
10.77,68.55,-14.77,34.95,97.78,2153.87,96.52,119.53,317.22,2536.17,2.5,51.33,1
82.94,121.75,-0.81,17.26,88.83,2151.48,165.65,97.44,436.11,3418.48,2.5,40.72,0
63.56,81.57,3.03,33.32,43.72,1821.5,131.93,10.73,249.67,3324.68,2.5,39.4,0
54.65,75.77,-13.62,28.06,39.66,2390.31,135.88,76.73,302.09,2199.77,2.5,50.31,0
80.0,120.41,-4.93,19.98,21.59,1767.84,67.51,64.74,182.04,2959.98,2.5,46.27,0
41.32,52.76,8.14,-2.63,76.79,2178.39,59.91,35.53,402.45,2990.62,2.5,46.55,1
52.19,45.7,-3.0,3.48,28.25,1440.91,2.25,93.12,377.79,3896.71,2.5,38.6,0
61.101654069793184,42.71,-14.88,-7.36,53.62,1719.06,68.25,68.2,400.66,3310.56,2.5,56.29,0
67.99,50.52,-7.37,33.1,46.02,132.12,80.43,69.46,438.22,2644.65,2.7569,44.41,0
